,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Returning_Visitor
11091,0.0,0.0,0.0,0.0,4.0,47.5,0.0,0.05,0.0,0.0,11,2,3,1,2,0,0,1
11092,0.0,0.0,0.0,0.0,12.0,676.25,0.0,0.025,0.0,0.0,11,2,3,1,5,0,0,1
11095,0.0,0.0,0.0,0.0,5.0,168.5,0.0,0.04,0.0,0.0,11,2,3,1,2,0,0,1
11097,3.0,29.25,0.0,0.0,32.0,1729.75,0.0,0.005714286,16.7293697,0.0,12,2,3,3,2,0,1,0
11098,3.0,45.5,0.0,0.0,13.0,661.9166667000002,0.0,0.025,0.0,0.0,11,2,2,1,2,0,0,0
11100,0.0,0.0,0.0,0.0,12.0,1145.416667,0.009090909,0.048484848,0.0,0.0,11,3,2,5,5,1,0,1
11102,4.0,229.25,0.0,0.0,8.0,372.25,0.022222222000000003,0.00952381,0.0,0.0,12,1,2,1,5,0,0,1
11104,4.0,39.58333333,0.0,0.0,115.0,2547.717986,0.003478261,0.007207729,13.26221446,0.0,11,2,2,4,5,0,1,1
11105,4.0,140.75,2.0,8.0,16.0,2073.383333,0.0,0.016666667,0.0,0.0,11,3,2,3,2,0,0,1
11106,0.0,0.0,0.0,0.0,73.0,2784.8,0.002739726,0.015317559,6.135982447999999,0.0,11,2,2,5,2,1,0,1
11107,1.0,20.0,1.0,35.5,35.0,946.5952381,0.0,0.013333333,0.0,0.0,11,2,2,1,2,0,0,1
11109,2.0,25.0,0.0,0.0,7.0,181.75,0.0,0.022222222000000003,0.0,0.0,12,2,2,1,2,0,0,1
11111,1.0,12.0,0.0,0.0,43.0,2209.554876,0.01031746,0.022317022,0.0,0.0,12,1,1,1,2,0,0,1
11112,0.0,0.0,4.0,14.0,8.0,284.7,0.016666667,0.047222222,0.0,0.0,11,3,2,5,2,0,1,1
11114,1.0,37.5,0.0,0.0,25.0,593.2916667000002,0.008333333,0.00375,0.0,0.0,12,1,1,1,1,1,0,1
11115,0.0,0.0,0.0,0.0,23.0,752.7619047999998,0.013043478,0.015217391,0.0,0.0,12,1,1,5,3,0,0,1
11119,7.0,228.25,0.0,0.0,39.0,968.0924451,0.01547619,0.023015873,7.497155058,0.0,11,3,2,1,1,0,0,1
11120,5.0,145.0,2.0,349.0,33.0,2161.133333,0.012820513,0.044786325,16.58165201,0.0,11,2,2,5,1,0,1,1
11122,8.0,164.4,0.0,0.0,33.0,865.8071428999998,0.0,0.012280702,61.61833364,0.0,12,2,2,5,2,0,1,0
11123,0.0,0.0,0.0,0.0,23.0,1202.75,0.0,0.004545455,0.0,0.0,12,4,3,5,5,1,0,0
11125,1.0,0.0,0.0,0.0,59.0,1669.940186,0.004137931,0.011611098,0.0,0.0,12,2,2,3,5,1,0,1
11126,0.0,0.0,0.0,0.0,15.0,290.1,0.0,0.026666667,0.0,0.0,12,2,3,5,3,0,0,1
11127,6.0,145.0,0.0,0.0,85.0,1704.580556,0.002930403,0.02539857,0.0,0.0,11,1,2,3,2,0,1,1
11128,5.0,77.08333333,2.0,96.5,15.0,2106.833333,0.014285714,0.037301587,0.0,0.0,11,1,1,4,2,1,1,1
11129,0.0,0.0,0.0,0.0,11.0,398.6944444,0.014814815,0.059259259,0.0,0.0,11,1,3,3,5,0,0,1
11131,0.0,0.0,0.0,0.0,11.0,2123.0,0.018181818,0.036363636,0.0,0.0,12,2,2,1,5,0,0,1
11132,0.0,0.0,0.0,0.0,7.0,133.5,0.0,0.025,0.0,0.0,11,2,2,5,5,0,0,0
11133,1.0,12.0,0.0,0.0,43.0,851.8857142999999,0.0,0.009883721,11.65996434,0.0,11,2,2,1,2,0,1,1
11134,2.0,113.0,2.0,501.0,14.0,381.75,0.0,0.035294118,0.0,0.0,12,2,3,2,2,0,0,1
11135,2.0,45.5,0.0,0.0,22.0,535.0,0.0,0.025,9.650250036000001,0.0,11,2,2,3,5,1,1,1
11138,2.0,42.5,2.0,10.0,43.0,1543.5,0.0,0.0044444440000000005,8.671344071,0.0,12,4,3,5,5,0,1,0
11143,1.0,8.0,1.0,47.5,46.0,689.0606061000002,0.002272727,0.012062937,1.1251460640000002,0.0,11,2,2,2,5,1,1,1
11144,0.0,0.0,0.0,0.0,18.0,323.6833333,0.0,0.005208333,0.0,0.0,12,3,2,2,1,0,0,1
11145,0.0,0.0,0.0,0.0,17.0,935.25,0.0,0.009803922,0.0,0.0,11,2,2,1,2,0,0,0
11146,4.0,50.0,4.0,486.6666667,6.0,555.6666667000002,0.0,0.008333333,0.0,0.0,12,3,2,1,2,0,0,1
11148,5.0,224.75,0.0,0.0,10.0,235.4166667,0.015384615,0.030769231,0.0,0.0,12,1,1,5,2,0,0,0
11149,0.0,0.0,0.0,0.0,13.0,524.0,0.0,0.016666667,45.4642609,0.0,11,2,3,5,5,1,1,0
11150,0.0,0.0,0.0,0.0,25.0,445.58333330000005,0.004,0.024,0.0,0.0,12,2,3,1,1,0,0,1
11151,7.0,112.375,0.0,0.0,24.0,916.5,0.010967742,0.036129032,0.0,0.0,11,3,2,3,3,0,0,1
11152,11.0,162.75,3.0,67.5,80.0,2453.177381,0.004022989,0.017778905,4.2896788610000005,0.0,11,2,2,3,2,0,1,1
11153,3.0,119.5,0.0,0.0,17.0,673.625,0.02,0.02,0.0,0.0,12,3,2,1,5,1,0,1
11155,0.0,0.0,0.0,0.0,15.0,384.0,0.0,0.014285714,0.0,0.0,12,3,2,1,2,0,0,0
11156,1.0,10.0,0.0,0.0,12.0,220.2666667,0.0,0.02,60.622383,0.0,11,1,1,1,5,1,1,0
11157,3.0,93.5,0.0,0.0,8.0,170.25,0.0,0.02,0.0,0.0,11,2,2,3,2,0,0,1
11158,0.0,0.0,0.0,0.0,9.0,242.75,0.0,0.074074074,0.0,0.0,11,2,3,5,2,0,0,1
11159,1.0,11.0,1.0,0.0,12.0,91.75,0.0,0.038095238,0.0,0.0,11,1,1,1,3,0,0,1
11160,0.0,0.0,0.0,0.0,25.0,316.5416667,0.0,0.02,0.0,0.0,12,2,2,5,1,0,0,1
11161,7.0,198.75,0.0,0.0,20.0,818.5833332999998,0.0,0.002777778,0.0,0.0,12,3,2,4,5,0,0,0
11163,0.0,0.0,0.0,0.0,7.0,275.5,0.0,0.028571429,0.0,0.0,11,3,2,2,1,0,0,1
11164,16.0,237.35,0.0,0.0,46.0,1143.833333,0.009803922,0.014488017,0.0,0.0,11,3,2,4,1,1,0,1
11165,2.0,45.5,0.0,0.0,39.0,2011.041667,0.0,0.0125,53.73655336,0.0,11,2,2,1,5,0,1,1
11169,6.0,87.7,2.0,60.5,24.0,448.1945887,0.0,0.005747126,0.0,0.0,11,2,3,1,5,0,0,0
11170,0.0,0.0,0.0,0.0,30.0,953.6666667000003,0.026666667,0.07111111099999999,0.0,0.0,12,2,2,2,1,0,0,1
11171,8.0,268.25,0.0,0.0,71.0,2426.791667,0.002702703,0.010810811000000002,33.86849093,0.0,11,2,2,1,5,0,1,1
11173,2.0,38.0,0.0,0.0,3.0,33.33333333,0.0,0.030555556,0.0,0.0,11,2,2,5,5,0,1,1
11174,4.0,44.75,0.0,0.0,9.0,404.5,0.0,0.03,0.0,0.0,11,2,2,1,2,0,0,1
11175,0.0,0.0,0.0,0.0,6.0,81.66666667,0.0,0.066666667,0.0,0.0,12,2,2,5,2,1,0,1
11177,0.0,0.0,0.0,0.0,12.0,544.0,0.0,0.016666667,0.0,0.0,11,2,2,2,1,0,0,1
11178,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.033333333,0.0,0.0,12,2,2,1,2,0,0,0
11179,1.0,9.0,0.0,0.0,13.0,858.8333332999997,0.014285714,0.051190476,0.0,0.0,11,1,1,5,5,0,1,1
11180,3.0,49.125,0.0,0.0,19.0,344.3452381,0.010526316,0.015789473999999998,0.0,0.0,11,3,2,1,5,0,0,1
11181,0.0,0.0,2.0,48.5,59.0,2195.283333,0.009836066,0.030601093,0.0,0.0,11,2,2,5,2,0,1,1
11182,7.0,105.2083333,2.0,139.5,98.0,3452.2625,0.003543956,0.02462704,0.0,0.0,11,4,1,1,3,0,0,1
11183,0.0,0.0,0.0,0.0,16.0,865.5833332999997,0.0,0.002083333,93.77761706,0.0,12,1,1,1,2,1,1,0
11185,0.0,0.0,0.0,0.0,58.0,1893.444444,0.002380952,0.019047619,0.0,0.0,11,1,1,5,5,1,1,1
11187,2.0,21.0,0.0,0.0,33.0,682.9583332999998,0.008823529,0.025653595,0.0,0.0,12,3,2,5,2,0,0,0
11188,2.0,19.0,0.0,0.0,28.0,1183.65,0.0,0.006896551999999999,21.2112655,0.0,12,3,3,5,2,0,1,1
11190,1.0,33.5,0.0,0.0,33.0,880.6333332999999,0.0,0.034117647,0.0,0.0,12,2,2,4,3,0,0,1
11191,0.0,0.0,0.0,0.0,11.0,191.0,0.036363636,0.036363636,0.0,0.0,12,1,1,5,2,0,0,1
11192,7.0,214.25,0.0,0.0,118.0,2652.552904,0.001652893,0.010020661,0.0,0.0,11,2,2,4,5,0,0,1
11193,5.0,55.5,2.0,132.5,61.0,2190.429367,0.013846154,0.038778999,0.0,0.0,11,3,2,3,5,0,0,1
11194,3.0,72.5,2.0,523.75,8.0,178.75,0.023076923,0.069230769,0.0,0.0,11,1,1,1,3,0,0,1
11195,0.0,0.0,0.0,0.0,17.0,356.0833333,0.0,0.013333333,151.5650523,0.0,11,2,3,5,5,0,1,0
11196,2.0,229.5,2.0,29.75,8.0,212.75,0.0,0.025,0.0,0.0,12,3,2,3,2,0,0,0
11198,1.0,96.66666667,0.0,0.0,23.0,1605.875,0.031818182,0.05030303,54.10230816,0.0,12,2,2,2,5,0,1,1
11202,0.0,0.0,0.0,0.0,1.0,343.0,0.0,0.066666667,0.0,0.0,11,2,2,4,3,0,0,0
11203,0.0,0.0,0.0,0.0,31.0,2767.625,0.0,0.006896551999999999,52.67778465,0.0,11,4,3,5,5,0,1,0
11207,15.0,270.0166667,3.0,122.0,66.0,2780.6,0.0,0.016533333,0.0,0.0,11,2,2,3,5,0,0,1
11208,4.0,31.0,4.0,106.0,27.0,825.1401515,0.006896551999999999,0.025517241,0.0,0.0,11,2,2,3,2,1,0,1
11209,0.0,0.0,0.0,0.0,6.0,172.20833330000005,0.033333333,0.044444444000000013,0.0,0.0,12,3,2,5,2,0,1,0
11210,0.0,0.0,0.0,0.0,14.0,416.6666667,0.0,0.019047619,0.0,0.0,12,2,2,2,3,0,0,1
11211,0.0,0.0,0.0,0.0,6.0,226.6666667,0.0,0.033333333,0.0,0.0,12,4,1,5,1,1,0,1
11212,0.0,0.0,0.0,0.0,4.0,95.0,0.0,0.05,0.0,0.0,12,4,3,5,5,0,0,0
11213,0.0,0.0,0.0,0.0,4.0,66.0,0.0,0.05,0.0,0.0,12,1,1,5,2,0,0,1
11215,2.0,17.33333333,0.0,0.0,89.0,3401.3,0.0022222220000000003,0.014835979,5.133911853,0.0,11,2,2,1,2,1,0,1
11216,4.0,48.66666667,0.0,0.0,66.0,2436.106169,0.006036216999999999,0.034560698,12.02904527,0.0,11,2,2,3,5,0,0,1
11217,0.0,0.0,0.0,0.0,15.0,314.5,0.0,0.013333333,0.0,0.0,12,4,3,5,5,0,0,0
11219,14.0,184.1556741,7.0,360.1666667,127.0,3418.696975,0.003900709,0.013700977,2.136325585,0.0,12,3,2,4,2,1,0,1
11220,3.0,28.5,0.0,0.0,8.0,181.6666667,0.022222222000000003,0.044444444000000013,0.0,0.0,12,1,1,3,5,0,0,1
11221,0.0,0.0,0.0,0.0,11.0,689.9916667,0.0,0.026666667,0.0,0.0,11,3,2,3,5,0,0,1
11223,0.0,0.0,0.0,0.0,15.0,755.25,0.026666667,0.033333333,0.0,0.0,11,2,2,5,1,1,0,1
11224,1.0,2.0,0.0,0.0,6.0,106.75,0.033333333,0.044444444000000013,0.0,0.0,11,3,2,3,3,0,0,1
11225,0.0,0.0,0.0,0.0,23.0,180.5,0.009090909,0.036363636,0.0,0.0,11,2,2,1,5,1,0,1
11228,8.0,175.125,0.0,0.0,7.0,96.125,0.0,0.026666667,0.0,0.0,11,1,1,2,5,0,0,0
11229,6.0,96.0,6.0,251.6666667,16.0,261.0,0.012820513,0.029871795,0.0,0.0,11,3,2,5,1,1,0,1
11231,0.0,0.0,0.0,0.0,7.0,1544.75,0.014285714,0.033333333,0.0,0.0,12,1,1,3,1,0,0,1
11234,0.0,0.0,0.0,0.0,15.0,827.1666667000002,0.013333333,0.046666667,0.0,0.0,12,1,1,5,5,0,0,1
11236,0.0,0.0,2.0,246.5,52.0,1838.85,0.003703704,0.014506173,0.0,0.0,12,2,3,3,2,0,0,0
11238,4.0,82.25,6.0,144.0,82.0,3174.642793,0.004494382,0.012081072,0.0,0.0,11,1,1,1,2,1,0,1
11239,0.0,0.0,0.0,0.0,40.0,700.1277778,0.011,0.027788462000000003,0.0,0.0,11,1,1,1,5,1,0,1
11241,0.0,0.0,0.0,0.0,27.0,1316.035714,0.0,0.022222222000000003,0.0,0.0,11,2,2,1,1,0,0,1
11242,6.0,49.08333333,1.0,619.5,58.0,2572.429487,0.00625,0.020729167,0.0,0.0,11,1,2,1,2,0,1,1
11243,0.0,0.0,0.0,0.0,36.0,1287.958333,0.034259259,0.073333333,0.0,0.0,12,2,2,1,3,0,0,1
11244,1.0,53.5,0.0,0.0,53.0,2019.828571,0.007692308,0.015734266,0.0,0.0,11,2,2,3,2,0,0,1
11245,2.0,93.0,2.0,221.0,41.0,716.7916667000002,0.008888889,0.041481481,0.0,0.0,11,2,2,3,2,0,0,1
11246,0.0,0.0,2.0,1494.5,109.0,3339.07598,0.008181818,0.014582448,0.0,0.0,11,2,2,4,5,1,0,1
11247,1.0,60.75,0.0,0.0,13.0,355.1666667,0.015384615,0.056410256,0.0,0.0,11,3,2,3,3,0,0,1
11248,1.0,151.5,0.0,0.0,10.0,304.75,0.0,0.007407406999999999,0.0,0.0,12,3,2,2,2,0,0,1
11251,0.0,0.0,0.0,0.0,8.0,361.0,0.0,0.025,0.0,0.0,12,2,2,3,3,0,0,1
11253,1.0,108.0,0.0,0.0,37.0,1209.558333,0.016666667,0.033386243,0.0,0.0,12,2,2,1,1,0,0,1
11257,2.0,270.0,3.0,228.5,13.0,2451.0,0.0,0.021428571,42.22150549,0.0,11,2,2,4,2,0,1,1
11259,4.0,33.0,0.0,0.0,3.0,20.0,0.0,0.04,0.0,0.0,11,2,2,5,2,0,0,1
11260,0.0,0.0,0.0,0.0,27.0,910.0,0.007407406999999999,0.011111111000000002,0.0,0.0,11,4,2,1,3,1,0,0
11262,2.0,58.5,0.0,0.0,28.0,968.6666667000003,0.013793103,0.024712644,14.02863873,0.0,11,2,3,1,3,0,1,1
11263,0.0,0.0,0.0,0.0,15.0,1390.583333,0.025,0.05,39.48337116,0.0,12,2,2,2,1,0,0,1
11266,2.0,55.5,0.0,0.0,25.0,2466.533333,0.007407406999999999,0.028888889,49.01323885,0.0,12,2,2,1,2,0,0,1
11267,0.0,0.0,0.0,0.0,12.0,592.5,0.0,0.022222222000000003,0.0,0.0,12,2,2,1,2,0,0,1
11268,0.0,0.0,0.0,0.0,55.0,1933.423611,0.001818182,0.017355372,0.0,0.0,11,2,2,1,2,0,0,1
11269,5.0,166.33333330000005,1.0,0.0,38.0,1869.45119,0.004545455,0.010037879,0.0,0.0,12,2,3,5,2,0,1,0
11270,8.0,177.66666669999995,1.0,23.0,56.0,2581.355128,0.0032786890000000004,0.011373326,0.0,0.0,11,3,2,3,2,1,0,1
11271,2.0,32.5,0.0,0.0,3.0,39.0,0.04,0.026666667,0.0,0.0,12,1,1,1,2,1,0,1
11272,0.0,0.0,0.0,0.0,3.0,170.66666669999995,0.033333333,0.026666667,0.0,0.0,12,3,3,1,5,0,0,0
11273,0.0,0.0,0.0,0.0,26.0,875.1559524,0.0,0.001333333,40.42327574,0.0,11,2,2,5,2,0,1,1
11274,11.0,208.25,2.0,109.0,54.0,2871.104167,0.0,0.021468927,0.0,0.0,11,2,2,1,2,0,0,1
11275,0.0,0.0,0.0,0.0,5.0,185.0,0.0,0.04,0.0,0.0,11,3,2,5,5,1,0,0
11276,4.0,72.0,0.0,0.0,32.0,2258.175,0.0,0.025714286,38.19067209,0.0,11,2,2,5,2,0,0,1
11277,6.0,57.0,0.0,0.0,80.0,1982.884524,0.007594936999999999,0.033499444,0.0,0.0,11,2,3,5,1,0,0,1
11278,4.0,91.0,2.0,9.5,104.0,2856.9936,0.016929293,0.041369348,0.0,0.0,12,2,2,2,5,0,0,1
11279,0.0,0.0,0.0,0.0,38.0,2232.833333,0.0,0.026315789,0.0,0.0,11,2,2,2,2,1,1,1
11281,1.0,39.5,0.0,0.0,52.0,3329.1,0.012231559,0.042469796,0.0,0.0,11,2,2,3,5,0,0,1
11282,0.0,0.0,0.0,0.0,28.0,1283.75,0.014285714,0.023809524,0.0,0.0,12,2,2,1,2,1,0,1
11283,3.0,16.0,0.0,0.0,29.0,423.1666667,0.010344828,0.029885057000000007,0.0,0.0,12,3,2,5,1,1,0,1
11284,6.0,123.4642857,0.0,0.0,34.0,1570.4690480000004,0.001052632,0.010431717,19.66912605,0.0,12,2,2,2,5,1,1,1
11285,0.0,0.0,1.0,117.0,8.0,404.0,0.025,0.0375,0.0,0.0,12,2,2,5,2,0,0,1
11287,1.0,17.0,0.0,0.0,21.0,602.9166667000002,0.026666667,0.0425,0.0,0.0,11,3,2,1,5,0,0,1
11288,0.0,0.0,0.0,0.0,9.0,205.5,0.0,0.0044444440000000005,0.0,0.0,11,4,1,1,3,0,0,1
11290,1.0,59.5,0.0,0.0,20.0,646.1666667000002,0.0,0.025333333,0.0,0.0,12,2,2,5,3,0,0,1
11291,3.0,28.0,0.0,0.0,20.0,633.75,0.0,0.019047619,32.43717827,0.0,12,2,3,1,1,1,1,1
11292,0.0,0.0,0.0,0.0,4.0,100.25,0.0,0.066666667,0.0,0.0,12,3,2,3,5,1,0,1
11294,0.0,0.0,0.0,0.0,18.0,542.9333333,0.0,0.009259259,0.0,0.0,11,3,2,1,5,0,0,0
11297,0.0,0.0,0.0,0.0,10.0,249.3333333,0.0,0.02,0.0,0.0,11,1,2,5,5,0,0,0
11298,3.0,14.5,5.0,1007.5,26.0,672.875,0.0,0.032352941,0.0,0.0,11,2,2,3,1,0,0,1
11299,4.0,99.0,3.0,112.25,46.0,930.0141026,0.001960784,0.016470588,0.0,0.0,11,1,1,3,5,0,0,1
11302,2.0,134.5,0.0,0.0,18.0,362.5,0.0,0.013333333,0.0,0.0,12,3,2,1,2,0,0,0
11303,0.0,0.0,0.0,0.0,39.0,2034.466667,0.005128205,0.015555556000000003,0.0,0.0,11,2,2,1,2,1,1,1
11305,0.0,0.0,4.0,620.25,23.0,997.2878788,0.012,0.031897436,0.0,0.0,12,1,1,3,2,1,0,1
11306,1.0,7.0,2.0,12.0,5.0,412.25,0.0,0.0375,0.0,0.0,12,2,2,1,2,0,0,1
11307,0.0,0.0,0.0,0.0,12.0,680.5,0.0,0.018181818,42.422531,0.0,12,2,2,5,5,0,1,1
11309,0.0,0.0,0.0,0.0,47.0,1093.833333,0.0044444440000000005,0.018518519,0.0,0.0,12,2,2,2,1,0,0,1
11310,0.0,0.0,0.0,0.0,7.0,343.25,0.0,0.028571429,49.36350729,0.0,11,2,2,2,5,1,1,1
11312,1.0,21.25,0.0,0.0,92.0,2716.519048,0.006737589,0.037885297000000005,23.7389113,0.0,11,2,2,3,2,1,0,1
11314,8.0,264.8095238,0.0,0.0,35.0,1039.8874460000004,0.009756098,0.035656214,0.0,0.0,12,2,2,3,2,0,0,1
11315,4.0,76.25,0.0,0.0,141.0,3274.521154,0.0,0.008391608,6.425757643,0.0,12,2,2,1,1,0,0,1
11317,2.0,59.5,0.0,0.0,3.0,67.66666667,0.0,0.02,0.0,0.0,11,3,2,5,2,0,0,0
11319,5.0,106.0,0.0,0.0,44.0,646.825,0.007407406999999999,0.028851852,0.0,0.0,12,3,2,5,5,0,0,1
11320,2.0,29.0,0.0,0.0,61.0,1617.519048,0.013978495,0.030295699,0.0,0.0,11,3,2,5,2,1,0,1
11321,6.0,91.25,0.0,0.0,56.0,955.5432151,0.007494145,0.010650662,0.0,0.0,11,3,2,4,2,1,1,1
11322,1.0,25.5,0.0,0.0,10.0,361.5,0.0,0.02,60.01343064,0.0,12,2,2,1,1,0,1,1
11323,1.0,49.5,0.0,0.0,9.0,350.25,0.0,0.035714286,0.0,0.0,12,2,2,1,5,1,0,0
11324,1.0,46.61111111,0.0,0.0,45.0,1873.589297,0.0,0.007242234,42.26791822,0.0,12,1,1,3,2,0,0,1
11325,0.0,0.0,0.0,0.0,11.0,1712.4166670000004,0.018181818,0.036363636,0.0,0.0,11,3,2,1,5,1,0,1
11326,0.0,0.0,0.0,0.0,2.0,26.5,0.0,0.05,0.0,0.0,12,3,2,1,1,1,0,1
11327,0.0,0.0,0.0,0.0,19.0,696.875,0.010526316,0.035087719,0.0,0.0,12,1,2,4,2,0,0,1
11328,0.0,0.0,3.0,321.0,31.0,916.625,0.006617647,0.034935897,0.0,0.0,12,2,2,1,1,0,0,1
11330,0.0,0.0,0.0,0.0,10.0,83.41666667,0.0,0.022222222000000003,0.0,0.0,11,1,1,1,2,1,0,1
11331,0.0,0.0,0.0,0.0,3.0,255.0,0.0,0.066666667,0.0,0.0,11,2,3,5,3,1,0,1
11333,2.0,26.75,3.0,49.5,62.0,2964.650595,0.010769231,0.026444444,0.0,0.0,12,3,2,1,2,0,0,1
11334,6.0,88.75,0.0,0.0,22.0,757.375,0.001481481,0.042222222,27.97632918,0.0,11,2,2,1,2,0,0,1
11336,0.0,0.0,0.0,0.0,30.0,685.75,0.0,0.036507937,0.0,0.0,12,2,2,2,3,0,0,1
11337,0.0,0.0,0.0,0.0,11.0,572.0,0.036363636,0.072727273,0.0,0.0,11,1,1,4,3,0,0,1
11340,2.0,18.0,0.0,0.0,12.0,180.75,0.0,0.014285714,0.0,0.0,11,2,2,1,2,0,0,0
11341,0.0,0.0,0.0,0.0,34.0,933.85,0.021875,0.031505682,0.0,0.0,11,1,1,1,2,1,0,1
11342,6.0,137.91666669999998,0.0,0.0,92.0,3163.14329,0.001075269,0.0095145,32.22246226,0.0,11,2,2,1,1,0,1,1
11343,8.0,204.1071429,0.0,0.0,15.0,347.73214289999993,0.0,0.012280702,18.08071442,0.0,11,1,1,1,2,0,0,0
11345,0.0,0.0,2.0,889.5,30.0,784.0833332999998,0.025,0.046875,0.0,0.0,12,2,2,5,5,0,0,1
11348,4.0,33.0,0.0,0.0,35.0,702.9166667000002,0.0,0.005428571,0.0,0.0,12,4,1,1,2,0,0,0
11349,5.0,72.5,0.0,0.0,55.0,936.1333333,0.003571429,0.020238095,23.27552205,0.0,11,2,2,1,2,0,1,1
11350,0.0,0.0,0.0,0.0,65.0,2706.595238,0.0,0.022692308,0.0,0.0,11,2,2,1,2,0,0,0
11352,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.066666667,0.0,0.0,12,1,1,5,2,0,0,0
11353,0.0,0.0,0.0,0.0,4.0,249.0,0.0,0.025,0.0,0.0,12,2,3,1,1,0,0,1
11354,0.0,0.0,1.0,0.0,18.0,648.0,0.0,0.021052632,0.0,0.0,11,2,3,1,2,0,0,0
11355,0.0,0.0,0.0,0.0,9.0,1178.25,0.0,0.025,0.0,0.0,11,3,2,1,5,0,0,1
11358,3.0,98.5,1.0,21.25,46.0,1438.1,0.0042553190000000005,0.017801418,27.86366003,0.0,12,3,2,1,2,1,0,1
11359,0.0,0.0,0.0,0.0,23.0,533.7,0.0,0.021532091,0.0,0.0,12,1,1,3,2,1,0,0
11361,0.0,0.0,0.0,0.0,10.0,316.6,0.0,0.022222222000000003,0.0,0.0,11,2,2,1,5,0,0,1
11363,0.0,0.0,0.0,0.0,32.0,2180.933333,0.00625,0.032291667,0.0,0.0,12,4,2,3,1,0,0,1
11365,0.0,0.0,0.0,0.0,24.0,724.7666667000002,0.030555556,0.037797619,0.0,0.0,11,3,2,1,3,1,0,1
11366,0.0,0.0,1.0,0.0,34.0,1189.053571,0.000840336,0.027777778,0.0,0.0,11,4,1,5,5,0,0,1
11367,8.0,213.75,2.0,45.5,30.0,2054.841667,0.0,0.001041667,21.9646242,0.0,12,1,1,5,2,0,1,0
11368,0.0,0.0,0.0,0.0,10.0,192.75,0.033333333,0.028888889,0.0,0.0,12,1,2,3,1,1,0,1
11369,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.05,0.0,0.0,12,3,2,3,5,0,0,0
11370,1.0,20.0,0.0,0.0,18.0,375.5547619,0.0,0.0125,32.3171163,0.0,11,2,2,5,3,0,1,1
11373,7.0,280.2666667,0.0,0.0,11.0,329.6833333,0.0,0.023076923,0.0,0.0,12,2,2,5,2,0,0,1
11374,0.0,0.0,0.0,0.0,12.0,338.75,0.0,0.033333333,0.0,0.0,11,2,3,1,2,0,0,1
11376,0.0,0.0,0.0,0.0,10.0,109.1666667,0.0,0.016666667,0.0,0.0,11,3,2,1,3,0,0,1
11377,0.0,0.0,0.0,0.0,33.0,1996.8166670000005,0.0,0.00625,44.06491359,0.0,11,4,2,5,2,0,1,1
11379,1.0,26.5,0.0,0.0,13.0,470.5,0.0,0.016666667,41.422095,0.0,11,1,1,4,2,0,1,0
11380,0.0,0.0,0.0,0.0,9.0,267.75,0.0,0.022222222000000003,0.0,0.0,12,3,2,5,2,1,0,0
11381,0.0,0.0,0.0,0.0,10.0,244.6666667,0.005,0.065,0.0,0.0,12,1,1,1,1,0,0,1
11382,3.0,19.0,0.0,0.0,120.0,3013.1169170000007,0.001680672,0.007407748,14.18391563,0.0,11,2,3,1,2,0,1,1
11383,4.0,87.25,0.0,0.0,37.0,1336.208333,0.009756098,0.03902439,0.0,0.0,11,2,2,1,1,0,0,1
11384,2.0,34.91666667,1.0,33.5,21.0,496.48214289999993,0.008695652,0.025120773,0.0,0.0,12,3,2,1,2,0,0,1
11385,6.0,106.0,0.0,0.0,42.0,1384.197436,0.0,0.004651163,136.937958,0.0,12,4,3,5,5,0,1,0
11386,0.0,0.0,0.0,0.0,14.0,404.3392857,0.0,0.033333333,0.0,0.0,12,1,3,3,5,1,0,1
11387,1.0,7.0,0.0,0.0,39.0,1118.833333,0.005405405,0.019099099,0.0,0.0,11,2,2,5,5,0,0,1
11388,1.0,46.5,0.0,0.0,22.0,578.8106061000002,0.00952381,0.04021164,0.0,0.0,12,1,1,2,2,0,0,1
11389,0.0,0.0,0.0,0.0,7.0,129.25,0.0,0.033333333,0.0,0.0,12,1,1,4,2,1,0,0
11390,0.0,0.0,0.0,0.0,26.0,586.85,0.015384615,0.031868132,0.0,0.0,12,3,2,1,5,0,0,1
11391,2.0,75.5,0.0,0.0,30.0,1661.166667,0.0,0.00625,0.0,0.0,12,2,2,2,5,0,0,0
11393,3.0,208.0,0.0,0.0,16.0,1037.819444,0.020833333,0.028125,0.0,0.0,11,1,1,1,5,1,0,1
11395,0.0,0.0,0.0,0.0,6.0,80.5,0.033333333,0.066666667,0.0,0.0,11,2,2,3,1,0,0,1
11397,0.0,0.0,0.0,0.0,6.0,196.5,0.0,0.016666667,0.0,0.0,11,1,1,5,2,0,0,1
11398,0.0,0.0,0.0,0.0,12.0,315.7797619,0.016666667,0.025,0.0,0.0,11,1,1,5,2,1,0,1
11399,4.0,54.5,0.0,0.0,74.0,1599.994589,0.0,0.002631579,67.26616125,0.0,12,2,3,5,2,0,1,1
11401,3.0,32.5,0.0,0.0,24.0,603.25,0.0,0.014666667,14.57483754,0.0,11,4,2,1,3,0,0,1
